Record,Concept,XPath,Content
100573.xml,Resource Creation/Revision Date,/resource/dates/date,"2015-11-01"
100573.xml,Abstract,/resource/descriptions/description,"This dataset is a collection of 132 gas condensates from fumaroles of the Central American volcanoes of Santiaguito, Fuego, Pacaya, Izalco, Cerro Negro and Arenal. Gas condensate samples were collected over a 5 year period August 1964-July 1969. Also includes analyses of ash and lava from eruptions in 1964-1969 in Central American volcanoes."
100573.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Fluid"
100573.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Gas"
100573.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100573.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100573.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100573.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100573.xml,First Name,/resource/creators/creator/creatorName,"Stoiber, Richard E."
100573.xml,First Name,/resource/creators/creator/creatorName,"Rose, William Jr. I."
100573.xml,Middle Name,/resource/creators/creator/creatorName,"Stoiber, Richard E."
100573.xml,Middle Name,/resource/creators/creator/creatorName,"Rose, William Jr. I."
100573.xml,Last Name,/resource/creators/creator/creatorName,"Stoiber, Richard E."
100573.xml,Last Name,/resource/creators/creator/creatorName,"Rose, William Jr. I."
100573.xml,Publication Date,/resource/publicationYear,"2015"
100573.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100573.xml,Resource Version,/resource/version,"1.0"
100573.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100573"
100573.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=908"
100573.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"CENTRAL AMERICA, NICARAGUA, CERRO NEGRO, COSTA RICA, ARENAL, EL SALVADOR, IZALCO, GUATEMALA, FUEGO, SANTIAGUITO"
100573.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100573.xml,Resource Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100573.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100573.xml,Distribution Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100573.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100573.xml,Spatial Extent,/resource/geoLocations/geoLocation,"10.463333 -91.568333 14.738611 -84.703333"
100573.xml,Spatial Extent,/resource/geoLocations/geoLocation,"CENTRAL AMERICA, NICARAGUA, CERRO NEGRO, COSTA RICA, ARENAL, EL SALVADOR, IZALCO, GUATEMALA, FUEGO, SANTIAGUITO"
100573.xml,Resource Language,/resource/language,"eng"
100573.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100573.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100573.xml,Keyword,/resource/subjects/subject,"Chemistry:Fluid"
100573.xml,Keyword,/resource/subjects/subject,"Chemistry:Gas"
100574.xml,Resource Title,/resource/titles/title,"Whole rock major and trace element data, granitoids Dronning Maud Land (Antarctica)"
100574.xml,Resource Creation/Revision Date,/resource/dates/date,"2015-11-01"
100574.xml,Abstract,/resource/descriptions/description,"This data set includes bulk rock major and trace element compositions of granite, monzonite, monzodiorite and syenite samples from Annandagstoppane (Archean Grunehogna Craton) and from Hochlinfjellet (Maud Belt) in western Dronning Maud Land."
100574.xml,Theme Keyword,/resource/subjects/subject,"Chemistry"
100574.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Rock"
100574.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100574.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100574.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100574.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100574.xml,First Name,/resource/creators/creator/creatorName,"Marschall, Horst R."
100574.xml,Middle Name,/resource/creators/creator/creatorName,"Marschall, Horst R."
100574.xml,Last Name,/resource/creators/creator/creatorName,"Marschall, Horst R."
100574.xml,Publication Date,/resource/publicationYear,"2015"
100574.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100574.xml,Resource Version,/resource/version,"1.0"
100574.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100574"
100574.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=911"
100574.xml,Related Resource Identifier,/resource/relatedIdentifiers/relatedIdentifier,"10.1093/petrology/egq057"
100574.xml,Author / Originator Identifier,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,"GeoPass"
100574.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"East Antarctica, Dronning Maud Land"
100574.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100574.xml,Resource Format,/resource/formats/format,"application/vnd.ms-excel"
100574.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100574.xml,Distribution Format,/resource/formats/format,"application/vnd.ms-excel"
100574.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100574.xml,Spatial Extent,/resource/geoLocations/geoLocation,"-72.6092 -6.309266 -71.95 4.027083"
100574.xml,Spatial Extent,/resource/geoLocations/geoLocation,"East Antarctica, Dronning Maud Land"
100574.xml,Resource Language,/resource/language,"eng"
100574.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100574.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100574.xml,Keyword,/resource/subjects/subject,"Chemistry"
100574.xml,Keyword,/resource/subjects/subject,"Chemistry:Rock"
100575.xml,Resource Title,/resource/titles/title,"Geochemistry of fumarolic and bubbling gases from El Chichón Volcano, Chiapas, Mexico"
100575.xml,Resource Creation/Revision Date,/resource/dates/date,"2015-11-01"
100575.xml,Abstract,/resource/descriptions/description,"This dataset contains geochemical analyses of volcanic gases from fumarole fields and bubbling gas sources at El Chichon crater, Chiapas, Mexico. Geochemical analyses include H, C, O and S isotope analyses, headspace gases and dissolved chemical components. Samples were collected from May 1995 through January 1997, and also contains one gas sample collected after the 1982 eruption previously documented by Casadevall (1984)."
100575.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Gas"
100575.xml,Theme Keyword,/resource/subjects/subject,"Other"
100575.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100575.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100575.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100575.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100575.xml,First Name,/resource/creators/creator/creatorName,"Taran, Yuri"
100575.xml,First Name,/resource/creators/creator/creatorName,"Fischer, Tobias P."
100575.xml,First Name,/resource/creators/creator/creatorName,"Pokrovsky, Boris"
100575.xml,First Name,/resource/creators/creator/creatorName,"Sano, Yuji"
100575.xml,First Name,/resource/creators/creator/creatorName,"Aurora Armienta, Maria"
100575.xml,Middle Name,/resource/creators/creator/creatorName,"Taran, Yuri"
100575.xml,Middle Name,/resource/creators/creator/creatorName,"Fischer, Tobias P."
100575.xml,Middle Name,/resource/creators/creator/creatorName,"Pokrovsky, Boris"
100575.xml,Middle Name,/resource/creators/creator/creatorName,"Sano, Yuji"
100575.xml,Middle Name,/resource/creators/creator/creatorName,"Aurora Armienta, Maria"
100575.xml,Last Name,/resource/creators/creator/creatorName,"Taran, Yuri"
100575.xml,Last Name,/resource/creators/creator/creatorName,"Fischer, Tobias P."
100575.xml,Last Name,/resource/creators/creator/creatorName,"Pokrovsky, Boris"
100575.xml,Last Name,/resource/creators/creator/creatorName,"Sano, Yuji"
100575.xml,Last Name,/resource/creators/creator/creatorName,"Aurora Armienta, Maria"
100575.xml,Publication Date,/resource/publicationYear,"2015"
100575.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100575.xml,Resource Version,/resource/version,"1.0"
100575.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100575"
100575.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=912"
100575.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"Mexico, Chiapas, El Chichon"
100575.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100575.xml,Resource Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100575.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100575.xml,Distribution Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100575.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100575.xml,Spatial Extent,/resource/geoLocations/geoLocation,"17.36 -93.228 17.36 -93.228"
100575.xml,Spatial Extent,/resource/geoLocations/geoLocation,"Mexico, Chiapas, El Chichon"
100575.xml,Resource Language,/resource/language,"eng"
100575.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100575.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100575.xml,Keyword,/resource/subjects/subject,"Chemistry:Gas"
100575.xml,Keyword,/resource/subjects/subject,"Other"
100576.xml,Resource Title,/resource/titles/title,"Total organic carbon, total nitrogen, and stable organic carbon isotope analyses of samples from ODP Leg 174AX Bass River Site"
100576.xml,Resource Creation/Revision Date,/resource/dates/date,"2016-01-15"
100576.xml,Abstract,/resource/descriptions/description,"This dataset contains geochemical analyses of samples from ODP Leg 174AX Bass River Site from across the Cretaceous-Paleogene Boundary. The dataset contains values for total organic carbon, total nitrogen, and organic carbon isotopes. The purpose of the dataset is to provide elemental data for carbon and nitrogen and organic carbon isotopic data at the Bass River site through the Cretaceous-Paleogene Boundary interval."
100576.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Sediment"
100576.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100576.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100576.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100576.xml,First Name,/resource/creators/creator/creatorName,"Quan, Tracy M."
100576.xml,Middle Name,/resource/creators/creator/creatorName,"Quan, Tracy M."
100576.xml,Last Name,/resource/creators/creator/creatorName,"Quan, Tracy M."
100576.xml,Publication Date,/resource/publicationYear,"2016"
100576.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100576.xml,Resource Version,/resource/version,"1.0"
100576.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100576"
100576.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=915"
100576.xml,Related Resource Identifier,/resource/relatedIdentifiers/relatedIdentifier,"10.1002/2014PA002724"
100576.xml,Author / Originator Identifier,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,"GeoPass"
100576.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100576.xml,Resource Format,/resource/formats/format,"application/vnd.ms-excel"
100576.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100576.xml,Distribution Format,/resource/formats/format,"application/vnd.ms-excel"
100576.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100576.xml,Spatial Extent,/resource/geoLocations/geoLocation,"39.611667 -74.436667 39.611667 -74.436667"
100576.xml,Resource Language,/resource/language,"eng"
100576.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100576.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100576.xml,Keyword,/resource/subjects/subject,"Chemistry:Sediment"
100577.xml,Resource Title,/resource/titles/title,"Elemental OC, N and Stable C Isotopes for IODP Expedition 341 (Southern Alaska Margin)"
100577.xml,Resource Creation/Revision Date,/resource/dates/date,"2016-02-01"
100577.xml,Abstract,/resource/descriptions/description,"Elemental OC, N and Stable C Isotope for IODP Expedition 341 (Southern Alaska Margin)"
100577.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Sediment"
100577.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100577.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100577.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100577.xml,First Name,/resource/creators/creator/creatorName,"Blair, Neal E."
100577.xml,First Name,/resource/creators/creator/creatorName,"Childress, Laurel B."
100577.xml,Middle Name,/resource/creators/creator/creatorName,"Blair, Neal E."
100577.xml,Middle Name,/resource/creators/creator/creatorName,"Childress, Laurel B."
100577.xml,Last Name,/resource/creators/creator/creatorName,"Blair, Neal E."
100577.xml,Last Name,/resource/creators/creator/creatorName,"Childress, Laurel B."
100577.xml,Publication Date,/resource/publicationYear,"2016"
100577.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100577.xml,Resource Version,/resource/version,"1.0"
100577.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100577"
100577.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=917"
100577.xml,Related Resource Identifier,/resource/relatedIdentifiers/relatedIdentifier,"10.2204/iodp.proc.341.2014"
100577.xml,Related Resource Identifier,/resource/relatedIdentifiers/relatedIdentifier,"10.1073/pnas.1512549112"
100577.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"Gulf of Alaska"
100577.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100577.xml,Resource Format,/resource/formats/format,"application/vnd.ms-excel"
100577.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100577.xml,Distribution Format,/resource/formats/format,"application/vnd.ms-excel"
100577.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100577.xml,Spatial Extent,/resource/geoLocations/geoLocation,"56.959813 -147.1099883 56.9599983 -147.109615"
100577.xml,Spatial Extent,/resource/geoLocations/geoLocation,"Gulf of Alaska"
100577.xml,Resource Language,/resource/language,"eng"
100577.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100577.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100577.xml,Keyword,/resource/subjects/subject,"Chemistry:Sediment"
100578.xml,Resource Title,/resource/titles/title,"Dissolved sulfate concentration in marine sediment from Site NGHP-01-14A (Indian National Gas Hydrate Program Expedition)"
100578.xml,Resource Creation/Revision Date,/resource/dates/date,"2016-02-01"
100578.xml,Abstract,/resource/descriptions/description,"Results of the Indian National Gas Hydrate Program Expedition. In 2008, an international partnership led by the Directorate General of Hydrocarbons (DGH) under the Ministry of Petroleum and Natural Gas (Government of India) and the U.S. Geological Survey (USGS) released the results of the most complex and comprehensive gas hydrate field venture yet conducted. We present here the dissolved sulfate concentration data for one of the sites (NGHP-01-14A) cored in the Krishna-Godavari basin."
100578.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Sediment"
100578.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100578.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100578.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100578.xml,First Name,/resource/creators/creator/creatorName,"Solomon, Evan A."
100578.xml,First Name,/resource/creators/creator/creatorName,"Spivack, Arthur"
100578.xml,Middle Name,/resource/creators/creator/creatorName,"Solomon, Evan A."
100578.xml,Middle Name,/resource/creators/creator/creatorName,"Spivack, Arthur"
100578.xml,Last Name,/resource/creators/creator/creatorName,"Solomon, Evan A."
100578.xml,Last Name,/resource/creators/creator/creatorName,"Spivack, Arthur"
100578.xml,Publication Date,/resource/publicationYear,"2016"
100578.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100578.xml,Resource Version,/resource/version,"1.0"
100578.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100578"
100578.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=918"
100578.xml,Related Resource Identifier,/resource/relatedIdentifiers/relatedIdentifier,"10.1016/j.marpetgeo.2014.08.020"
100578.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"Krishna-Godavari Basin"
100578.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100578.xml,Resource Format,/resource/formats/format,"application/vnd.ms-excel"
100578.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100578.xml,Distribution Format,/resource/formats/format,"application/vnd.ms-excel"
100578.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100578.xml,Spatial Extent,/resource/geoLocations/geoLocation,"16.059295 82.0936966667 16.059295 82.0936966667"
100578.xml,Spatial Extent,/resource/geoLocations/geoLocation,"Krishna-Godavari Basin"
100578.xml,Resource Language,/resource/language,"eng"
100578.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100578.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100578.xml,Keyword,/resource/subjects/subject,"Chemistry:Sediment"
100579.xml,Resource Title,/resource/titles/title,"Dissolved Inorganic Carbon (DIC) concentration in marine sediment from Site NGHP-01-14A (Indian National Gas Hydrate Program Expedition)"
100579.xml,Resource Creation/Revision Date,/resource/dates/date,"2016-02-01"
100579.xml,Abstract,/resource/descriptions/description,"Results of the Indian National Gas Hydrate Program Expedition. In 2008, an international partnership led by the Directorate General of Hydrocarbons (DGH) under the Ministry of Petroleum and Natural Gas (Government of India) and the U.S. Geological Survey (USGS) released the results of the most complex and comprehensive gas hydrate field venture yet conducted. We present here the dissolved inorganic carbon (DIC) concentration data for one of the sites (NGHP-01-14A) cored in the Krishna-Godavari basin."
100579.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Sediment"
100579.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100579.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100579.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100579.xml,First Name,/resource/creators/creator/creatorName,"Solomon, Evan A."
100579.xml,First Name,/resource/creators/creator/creatorName,"Spivack, Arthur"
100579.xml,Middle Name,/resource/creators/creator/creatorName,"Solomon, Evan A."
100579.xml,Middle Name,/resource/creators/creator/creatorName,"Spivack, Arthur"
100579.xml,Last Name,/resource/creators/creator/creatorName,"Solomon, Evan A."
100579.xml,Last Name,/resource/creators/creator/creatorName,"Spivack, Arthur"
100579.xml,Publication Date,/resource/publicationYear,"2016"
100579.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100579.xml,Resource Version,/resource/version,"1.0"
100579.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100579"
100579.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=919"
100579.xml,Related Resource Identifier,/resource/relatedIdentifiers/relatedIdentifier,"10.1016/j.marpetgeo.2014.08.020"
100579.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"Krishna-Godavari Basin"
100579.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100579.xml,Resource Format,/resource/formats/format,"application/vnd.ms-excel"
100579.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100579.xml,Distribution Format,/resource/formats/format,"application/vnd.ms-excel"
100579.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100579.xml,Spatial Extent,/resource/geoLocations/geoLocation,"16.059295 82.0936966667 16.059295 82.0936966667"
100579.xml,Spatial Extent,/resource/geoLocations/geoLocation,"Krishna-Godavari Basin"
100579.xml,Resource Language,/resource/language,"eng"
100579.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100579.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100579.xml,Keyword,/resource/subjects/subject,"Chemistry:Sediment"
100580.xml,Resource Title,/resource/titles/title,"Elemental OC, N, and Stable C Isotope Data from ODP167 (Cascadia)"
100580.xml,Resource Creation/Revision Date,/resource/dates/date,"2016-02-15"
100580.xml,Abstract,/resource/descriptions/description,"Elemental OC, N and Stable C Isotope data from ODP167 (Cascadia), Sites 1019C and 1020B, measured to determine million-year scale influence of tectonics on organic carbon export and burial."
100580.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Sediment"
100580.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100580.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100580.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100580.xml,First Name,/resource/creators/creator/creatorName,"Blair, Neal E."
100580.xml,First Name,/resource/creators/creator/creatorName,"Childress, Laurel B."
100580.xml,Middle Name,/resource/creators/creator/creatorName,"Blair, Neal E."
100580.xml,Middle Name,/resource/creators/creator/creatorName,"Childress, Laurel B."
100580.xml,Last Name,/resource/creators/creator/creatorName,"Blair, Neal E."
100580.xml,Last Name,/resource/creators/creator/creatorName,"Childress, Laurel B."
100580.xml,Publication Date,/resource/publicationYear,"2016"
100580.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100580.xml,Resource Version,/resource/version,"1.0"
100580.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100580"
100580.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=920"
100580.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"Cascadia"
100580.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100580.xml,Resource Format,/resource/formats/format,"application/vnd.ms-excel"
100580.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100580.xml,Distribution Format,/resource/formats/format,"application/vnd.ms-excel"
100580.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100580.xml,Spatial Extent,/resource/geoLocations/geoLocation,"41.00085 -126.4344 41.68286 -124.932916"
100580.xml,Spatial Extent,/resource/geoLocations/geoLocation,"Cascadia"
100580.xml,Resource Language,/resource/language,"eng"
100580.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100580.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100580.xml,Keyword,/resource/subjects/subject,"Chemistry:Sediment"
100581.xml,Resource Title,/resource/titles/title,"Elemental OC, N, and Stable C Isotope Data from Hikurangi Margin (NZ)"
100581.xml,Resource Creation/Revision Date,/resource/dates/date,"2016-02-15"
100581.xml,Abstract,/resource/descriptions/description,"Elemental OC, N, and Stable C Isotope for Hikurangi Margin (NZ), trough and turbidite sequences. To determine marine extent of terrestrial organic carbon signature."
100581.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Sediment"
100581.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100581.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100581.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100581.xml,First Name,/resource/creators/creator/creatorName,"Blair, Neal E."
100581.xml,First Name,/resource/creators/creator/creatorName,"Childress, Laurel B."
100581.xml,Middle Name,/resource/creators/creator/creatorName,"Blair, Neal E."
100581.xml,Middle Name,/resource/creators/creator/creatorName,"Childress, Laurel B."
100581.xml,Last Name,/resource/creators/creator/creatorName,"Blair, Neal E."
100581.xml,Last Name,/resource/creators/creator/creatorName,"Childress, Laurel B."
100581.xml,Publication Date,/resource/publicationYear,"2016"
100581.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100581.xml,Resource Version,/resource/version,"1.0"
100581.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100581"
100581.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=921"
100581.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"Hikurangi, New Zealand"
100581.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100581.xml,Resource Format,/resource/formats/format,"application/vnd.ms-excel"
100581.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100581.xml,Distribution Format,/resource/formats/format,"application/vnd.ms-excel"
100581.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100581.xml,Spatial Extent,/resource/geoLocations/geoLocation,"-39.2166 178.536166 -39.0465 178.825"
100581.xml,Spatial Extent,/resource/geoLocations/geoLocation,"Hikurangi, New Zealand"
100581.xml,Resource Language,/resource/language,"eng"
100581.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100581.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100581.xml,Keyword,/resource/subjects/subject,"Chemistry:Sediment"
100582.xml,Resource Title,/resource/titles/title,"Isotopic ratios of Xe in gas from Victoriaquelle CO2 well (Eifel, Germany)"
100582.xml,Resource Creation/Revision Date,/resource/dates/date,"2016-06-01"
100582.xml,Abstract,/resource/descriptions/description,"This dataset reports the isotopic composition of xenon in CO2-rich gases emitted in the Eifel volcanic region. Gas has been collected at the Victoriaquelle well. Xenon has been separated and subsequently analyzed by noble gas mass spectrometry."
100582.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Gas"
100582.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100582.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100582.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100582.xml,First Name,/resource/creators/creator/creatorName,"Caracausi, Antonio"
100582.xml,First Name,/resource/creators/creator/creatorName,"Avice, Guillaume"
100582.xml,First Name,/resource/creators/creator/creatorName,"Fueri, Evelyn"
100582.xml,First Name,/resource/creators/creator/creatorName,"Burnard, Pete G."
100582.xml,First Name,/resource/creators/creator/creatorName,"Marty, Bernard"
100582.xml,Middle Name,/resource/creators/creator/creatorName,"Caracausi, Antonio"
100582.xml,Middle Name,/resource/creators/creator/creatorName,"Avice, Guillaume"
100582.xml,Middle Name,/resource/creators/creator/creatorName,"Fueri, Evelyn"
100582.xml,Middle Name,/resource/creators/creator/creatorName,"Burnard, Pete G."
100582.xml,Middle Name,/resource/creators/creator/creatorName,"Marty, Bernard"
100582.xml,Last Name,/resource/creators/creator/creatorName,"Caracausi, Antonio"
